FLUX_ISOCOR,FLUXERR_ISOCOR,MAG_ISOCOR,MAGERR_ISOCOR,FLUX_APER,FLUXERR_APER,MAG_APER,MAGERR_APER,FLUX_AUTO,FLUXERR_AUTO,MAG_AUTO,MAGERR_AUTO,FLUX_MAX,ISOAREA_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,ra_deg,dec_deg,ERRAWIN_IMAGE,ERRBWIN_IMAGE,ERRTHETAWIN_IMAGE,FLAGS,FWHM_IMAGE,FWHM_WORLD,FLUX_GROWTH,FLUX_GROWTHSTEP,ra_deg_sextractor,dec_deg_sextractor
79166888.0,4878.994140625,-19.74635887145996,6.692934402963147e-05,2965722.5,915.5457763671875,-16.180326461791992,0.00033525816979818046,78479984.0,4816.29541015625,-19.736896514892578,6.66475243633613e-05,60282.38671875,7844,48.22098922729492,3.55212664604187,89.98638153076172,128.6663404273338,610.0882046721923,9.154423592576084,0.831898537487143,0.002428871113806963,0.0008863603579811752,89.85330963134766,20,78.56998443603516,0.005736262537539005,78615016.0,289.325927734375,9.154423592576084,0.8318985374871309
30965806.0,3101.12841796875,-18.727205276489258,0.00010875949374167249,2959103.75,914.5438842773438,-16.177900314331055,0.0003356403612997383,30651314.0,3006.4833984375,-18.716123580932617,0.00010652205673977733,59833.515625,4506,18.759315490722656,3.4046010971069336,-89.9986343383789,1338.4925331469062,72.4653717776795,9.11520476229554,0.7434775459660421,0.001606758451089263,0.0008440198726020753,89.87067413330078,20,47.974056243896484,0.0035014785826206207,30932364.0,112.55589294433594,9.11520476229554,0.7434775459660301
194651.578125,653.3817749023438,-13.22314453125,0.003645347198471427,56441.72265625,159.85838317871094,-11.879000663757324,0.0030758490320295095,177702.484375,657.0567016601562,-13.124234199523926,0.004015496000647545,2415.12060546875,1358,7.657287120819092,6.771211624145508,-76.60240173339844,21.147753795386077,93.97436088817338,9.116809791360154,0.8397912121988417,0.01326307188719511,0.012841248884797096,-76.65785217285156,16,9.400971412658691,0.0006861716392450035,146566.109375,45.943721771240234,9.116809791360154,0.8397912121988289
17999.060546875,280.4112243652344,-10.638124465942383,0.016919026151299477,8779.79296875,110.2826919555664,-9.858710289001465,0.01364121027290821,16976.6484375,287.1134338378906,-10.574629783630371,0.01836671121418476,322.7253112792969,198,3.4912917613983154,2.9905946254730225,26.486997604370117,301.175809356477,47.27996771654133,9.113395715022987,0.8193206694642139,0.049022968858480453,0.048826925456523895,20.50944709777832,0,7.184988021850586,0.000524427043274045,17142.046875,20.947750091552734,9.113395715022987,0.8193206694642005
6152.869140625,195.84056091308594,-9.472694396972656,0.034566450864076614,3951.21826171875,103.91280364990234,-8.991827964782715,0.028560636565089226,5620.283203125,192.6924285888672,-9.374395370483398,0.037233706563711166,171.63531494140625,81,2.3966197967529297,1.973707675933838,65.441650390625,1609.3748184923293,35.70797826290528,9.112523847064145,0.7236780140627327,0.08029743283987045,0.07989993691444397,70.1534652709961,2,6.591057300567627,0.00048103160224854946,4696.77685546875,14.379718780517578,9.112523847064145,0.7236780140627199
6248.30419921875,275.54290771484375,-9.489405632019043,0.04789132997393608,2253.81201171875,101.68153381347656,-8.382294654846191,0.048995278775691986,4786.2861328125,285.55377197265625,-9.199996948242188,0.06479165703058243,84.6673812866211,80,3.763956308364868,2.0825893878936768,-17.476890563964844,765.9647147750562,37.15465749414595,9.112642948569663,0.7853389633847436,0.2115146815776825,0.21039371192455292,-6.835482120513916,2,14.260563850402832,0.0010408664820715785,2086.942138671875,22.583738327026367,9.112642948569663,0.7853389633847309
1241.765625,144.0814208984375,-7.7350993156433105,0.1260080188512802,463.9752502441406,99.11434936523438,-6.666236877441406,0.2319912165403366,694.5703735351562,222.43182373046875,-7.10429048538208,0.34778472781181335,45.8021240234375,11,1.6907142400741577,1.0135763883590698,54.209678649902344,1406.7251524376832,31.762777336201527,9.112237953967943,0.7384929329563616,0.5647112727165222,0.5636128187179565,52.54176330566406,2,7.827335357666016,0.0005712761194445193,520.912353515625,10.144285202026367,9.11223795396793,0.7384929329563471
1724.7415771484375,164.01487731933594,-8.09181022644043,0.10327353328466415,694.1663818359375,99.59358978271484,-7.103658676147461,0.15581083297729492,805.2529907226562,123.69081115722656,-7.264831066131592,0.166814923286438,62.21624755859375,14,1.595971941947937,1.2777115106582642,-62.53440475463867,1751.8400632673943,28.972947111320035,9.11203264167616,0.7132644424104743,0.33806943893432617,0.3373339772224426,-27.651872634887695,2,7.4204487800598145,0.0005415457999333739,560.349365234375,9.575831413269043,9.112032641676148,0.7132644424104594
2397.787353515625,190.09756469726562,-8.4495267868042,0.08609852194786072,1325.32568359375,100.47491455078125,-7.805806636810303,0.08233127743005753,1654.7178955078125,162.94992065429688,-8.046810150146484,0.10694488137960434,61.40887451171875,42,2.3112289905548096,1.5009866952896118,70.0794906616211,1314.7193002819176,23.465253263380834,9.111634404771577,0.7452199561757743,0.22735553979873657,0.22659271955490112,76.48775482177734,0,11.15970516204834,0.0008144954917952418,32.428199768066406,13.867374420166016,9.111634404771563,0.7452199561757598
34614.45703125,220.58206176757812,-11.348143577575684,0.006920579820871353,26282.3671875,130.61251831054688,-11.049160957336426,0.005396971479058266,33834.21875,223.6899871826172,-11.323390007019043,0.007179930340498686,1259.363525390625,160,2.500591993331909,2.154094934463501,61.364234924316406,1076.243695592913,17.55557370150201,9.11120760960935,0.7626552778403098,0.013244920410215855,0.013143685646355152,74.76055145263672,0,4.675103187561035,0.0003412222140468657,34042.40234375,15.003551483154297,9.11120760960935,0.7626552778402971
