FLUX_ISOCOR,FLUXERR_ISOCOR,MAG_ISOCOR,MAGERR_ISOCOR,FLUX_APER,FLUXERR_APER,MAG_APER,MAGERR_APER,FLUX_AUTO,FLUXERR_AUTO,MAG_AUTO,MAGERR_AUTO,FLUX_MAX,ISOAREA_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,ra_deg,dec_deg,ERRAWIN_IMAGE,ERRBWIN_IMAGE,ERRTHETAWIN_IMAGE,FLAGS,FWHM_IMAGE,FWHM_WORLD,FLUX_GROWTH,FLUX_GROWTHSTEP,ra_deg_sextractor,dec_deg_sextractor
5855.40087890625,231.495361328125,-9.418891906738281,0.04293539747595787,2739.5126953125,96.66728973388672,-8.594182968139648,0.03832092881202698,4430.43310546875,260.8171081542969,-9.11611557006836,0.06393221020698547,107.3095474243164,81,2.6696441173553467,2.1861748695373535,-4.333693504333496,691.6029394500117,83.39011665321713,9.100226200576774,0.9352046839306266,0.12344096601009369,0.12291611731052399,-11.16961669921875,0,8.514631271362305,0.00062143849208951,4868.8125,16.017864227294922,9.100226200576774,0.9352046839306273
68906.8203125,532.6930541992188,-12.09565544128418,0.008395463228225708,12115.1845703125,108.11688232421875,-10.208325386047363,0.009691551327705383,66065.3828125,562.366943359375,-12.049935340881348,0.009244334883987904,342.3846740722656,831,10.057208061218262,4.501696586608887,20.16499900817871,1735.133695509863,53.42227035538324,9.097972066378862,0.8589124906888632,0.05978163331747055,0.05829096958041191,21.522695541381836,19,18.52682113647461,0.00135223928373307,57726.96484375,60.34324645996094,9.097972066378862,0.8589124906888626
1453.0606689453125,143.3091583251953,-7.905709266662598,0.10710753500461578,637.95849609375,93.67302703857422,-7.011981010437012,0.15946006774902344,703.3670654296875,138.8157501220703,-7.117955207824707,0.2143317610025406,55.445804595947266,16,3.3970611095428467,0.892034649848938,-77.90524291992188,1059.1199188293308,51.5083982412484,9.097875286308183,0.9083371099917937,0.24718962609767914,0.24648529291152954,80.50615692138672,3,10.42699909210205,0.0007610193570144475,-537.314453125,20.382366180419922,9.097875286308183,0.9083371099917938
1417665.875,721.5595092773438,-15.378934860229492,0.0005527491448447108,1094266.5,532.8467407226562,-15.097807884216309,0.0005288214306347072,1381775.25,628.2646484375,-15.351093292236328,0.0004937817575410008,47227.30859375,824,2.7588841915130615,2.553297758102417,45.929931640625,1544.7593954521944,70.176379358709,9.09920391651701,0.8728308353538781,0.0012724620755761862,0.001224310602992773,68.67626190185547,4,4.5439677238464355,0.00033165584318339825,1411053.625,16.55330467224121,9.099203916517023,0.8728308353538773
6318.4384765625,187.0203094482422,-9.501523971557617,0.032144658267498016,3961.9462890625,98.0697021484375,-8.994771003723145,0.026881663128733635,5666.48095703125,200.74659729003906,-9.383283615112305,0.03847375512123108,156.3671875,91,2.5528907775878906,2.3120076656341553,27.028526306152344,351.04466941308135,41.93284075628104,9.097233460789582,0.9601012467957087,0.08213778585195541,0.08178843557834625,-0.9874870181083679,2,8.384651184082031,0.0006119230529293418,4580.03466796875,15.317344665527344,9.09723346078957,0.960101246795711
35440.875,215.44700622558594,-11.373761177062988,0.006601852830499411,27542.81640625,124.83528900146484,-11.100021362304688,0.004922195337712765,34141.078125,202.30101013183594,-11.333192825317383,0.006435031071305275,1417.339599609375,163,2.300581932067871,2.1467669010162354,58.60357666015625,305.41271558723895,40.137707842955834,9.09710664805774,0.963437003114348,0.011296078562736511,0.011115149594843388,52.04155349731445,0,4.280043601989746,0.00031236186623573303,34325.7421875,13.803491592407227,9.09710664805774,0.9634370031143472
22922.62890625,265.58966064453125,-10.90066146850586,0.012582778930664062,10565.9599609375,106.23460388183594,-10.059772491455078,0.010919099673628807,21970.8125,284.0672912597656,-10.854615211486816,0.014041222631931305,327.5555419921875,233,3.616605281829834,3.1222217082977295,65.24864959716797,1155.7851261188964,36.75760821921294,9.096793635637635,0.9012703988702465,0.04034478962421417,0.039959970861673355,59.98979568481445,0,8.09703254699707,0.0005909650353714824,20852.982421875,21.699630737304688,9.096793635637622,0.9012703988702476
16668.814453125,170.88906860351562,-10.55476188659668,0.011133696883916855,13348.158203125,109.5732421875,-10.313553810119629,0.008914828300476074,16351.2001953125,178.34356689453125,-10.53387451171875,0.01184506993740797,725.0631103515625,108,2.081082582473755,2.0003037452697754,35.106929779052734,532.8927543018049,38.12316194520745,9.096940372369712,0.946807772402666,0.01995546743273735,0.01978125609457493,50.1663703918457,0,4.183138370513916,0.0003052949905395508,16001.3984375,12.486495971679688,9.096940372369712,0.9468077724026661
4453.546875,234.00149536132812,-9.12176513671875,0.05706140026450157,1871.06396484375,95.49463653564453,-8.180221557617188,0.05542684718966484,2502.056640625,185.78201293945312,-8.495742797851562,0.0806373730301857,97.53443145751953,64,2.68501615524292,1.9128053188323975,40.99983596801758,1797.8572625995039,36.21158208435233,9.096714499375693,0.8543272430355745,0.1510668247938156,0.15056590735912323,43.652366638183594,0,9.366312980651855,0.0006836262182332575,2065.361083984375,16.110095977783203,9.096714499375707,0.854327243035574
5068.404296875,196.9063262939453,-9.262178421020508,0.04219084605574608,2947.505126953125,97.00848388671875,-8.673636436462402,0.03574250638484955,4079.777587890625,193.18370056152344,-9.026591300964355,0.05142375826835632,121.2615966796875,80,2.725090980529785,2.0183708667755127,48.04448318481445,1850.4678479935826,33.04908876851711,9.096481246917527,0.8504807833706426,0.10325624793767929,0.10263869166374207,58.59982681274414,0,8.80030632019043,0.0006423150189220905,3654.68603515625,16.35054588317871,9.096481246917527,0.8504807833706425
